Company,Record_ID,Snapshot_Month,Month_Name,Year,Quarter,Region,Country,Account_ID,Account_Name,Customer_Segment,Plan_Tier,Signup_Date,Account_Status,Seats_Licensed,MRR (Monthly Recurring Revenue),ARR (Annual Recurring Revenue),New_MRR (Monthly Recurring Revenue),Expansion_MRR (Monthly Recurring Revenue),Contraction_MRR (Monthly Recurring Revenue),Churned_MRR (Monthly Recurring Revenue),Net_MRR_Change (Monthly Recurring Revenue),CAC_USD (Customer Acquisition Cost),Marketing_Channel,Activation_Status,Days_to_Activation,Monthly_Logins,Feature_Adoption_Score,Support_Tickets,NPS_Score (Net Promoter Score),Churn_Reason
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802682,2024-08,Aug-2024,2024,Q3,APAC,Australia,ACC00257,BrightDigital #0257,Mid-Market,Professional,2024-05-01,Churned (This Month),63,0.0,0.0,0.0,0.0,0.0,-2701.43,-2701.43,0.0,Outbound Sales,Activated,2.0,0.0,0.0,0,,Competitor Switch
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800001,2024-09,Sep-2024,2024,Q3,LATAM,Brazil,ACC00001,CrestIndustries #0001,SMB,Starter,2024-09-01,Active,3,102.11,1225.32,102.11,0.0,0.0,0.0,102.11,216.44,Content/Inbound,Not Activated,,4.0,30.1,3,46.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800039,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00004,GridVentures #0004,SMB,Growth,2024-09-01,Active,5,261.53,3138.36,261.53,0.0,0.0,0.0,261.53,1077.66,Outbound Sales,Activated,2.0,14.9,46.0,2,36.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800105,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00010,ClearStudio #0010,SMB,Starter,2024-08-01,Active,3,79.59,955.08,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,3.0,10.9,65.5,1,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800179,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00016,GridGroup #0016,SMB,Starter,2024-05-01,Active,2,146.65,1759.8,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,9.0,12.9,62.1,1,26.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800281,2024-09,Sep-2024,2024,Q3,APAC,Singapore,ACC00026,SwiftTechnologies #0026,Enterprise,Enterprise,2024-05-01,Active,129,6263.64,75163.68,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,1.0,18.8,85.1,2,34.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800330,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00029,PrimeGroup #0029,Mid-Market,Professional,2024-04-01,Active,14,739.31,8871.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,8.3,62.4,2,34.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800437,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00038,BlueDigital #0038,Enterprise,Enterprise,2024-09-01,Active,107,4769.15,57229.8,4769.15,0.0,0.0,0.0,4769.15,260.83,Content/Inbound,Not Activated,,0.9,22.0,0,39.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800459,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00039,GridDynamics #0039,SMB,Starter,2024-09-01,Active,2,117.77,1413.24,117.77,0.0,0.0,0.0,117.77,277.75,Content/Inbound,Not Activated,,1.7,11.4,2,35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800552,2024-09,Sep-2024,2024,Q3,North America,Canada,ACC00049,PrimeLabs #0049,Mid-Market,Professional,2024-08-01,Active,46,1917.56,23010.72,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,3.0,15.4,79.1,0,34.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800585,2024-09,Sep-2024,2024,Q3,APAC,Singapore,ACC00052,NorthGlobal #0052,SMB,Starter,2024-06-01,Active,5,146.08,1752.96,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,14.0,62.8,0,11.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800646,2024-09,Sep-2024,2024,Q3,Europe,France,ACC00059,SwiftVentures #0059,SMB,Growth,2024-07-01,Active,4,196.5,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,11.8,73.5,1,-4.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800732,2024-09,Sep-2024,2024,Q3,APAC,Australia,ACC00066,RapidGroup #0066,SMB,Starter,2024-01-01,Active,4,101.16,1213.92,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Not Activated,,13.4,12.6,1,4.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800890,2024-09,Sep-2024,2024,Q3,APAC,Australia,ACC00081,ClearSystems #0081,SMB,Growth,2024-05-01,Active,25,482.81,5793.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,0.0,31.1,1,-18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800930,2024-09,Sep-2024,2024,Q3,APAC,India,ACC00085,BoldNetworks #0085,Enterprise,Professional,2024-07-01,Active,56,856.79,10281.48,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,21.0,25.9,66.8,2,26.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801031,2024-09,Sep-2024,2024,Q3,APAC,India,ACC00092,GridDigital #0092,SMB,Starter,2024-07-01,Active,3,110.3,1323.6,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,1.0,13.4,45.1,0,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801155,2024-09,Sep-2024,2024,Q3,North America,USA,ACC00102,GridGlobal #0102,SMB,Growth,2024-09-01,Active,21,486.31,5835.72,486.31,0.0,0.0,0.0,486.31,218.9,Referral,Activated,4.0,23.8,32.1,4,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801353,2024-09,Sep-2024,2024,Q3,Europe,France,ACC00121,BlueStudio #0121,SMB,Growth,2024-03-01,Active,11,446.13,5353.56,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,23.1,51.6,1,64.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801422,2024-09,Sep-2024,2024,Q3,North America,Canada,ACC00129,SwiftPartners #0129,Mid-Market,Growth,2024-08-01,Active,4,237.03,2844.36,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,14.0,10.4,54.2,2,19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801484,2024-09,Sep-2024,2024,Q3,Europe,Germany,ACC00135,TrueGlobal #0135,SMB,Starter,2024-08-01,Active,1,83.7,1004.4,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,17.0,42.3,3,60.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801599,2024-09,Sep-2024,2024,Q3,Europe,France,ACC00150,BrightSolutions #0150,SMB,Growth,2024-08-01,Active,18,437.28,5247.36,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,4.0,14.4,50.7,1,95.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801715,2024-09,Sep-2024,2024,Q3,Europe,UK,ACC00163,OrbitNetworks #0163,SMB,Growth,2024-09-01,Active,4,195.97,2351.64,195.97,0.0,0.0,0.0,195.97,2948.05,Outbound Sales,Activated,2.0,20.9,80.1,3,33.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801911,2024-09,Sep-2024,2024,Q3,North America,Canada,ACC00185,PrimeLabs #0185,SMB,Growth,2024-05-01,Active,17,287.63,3451.56,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,12.0,21.3,62.1,0,66.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801979,2024-09,Sep-2024,2024,Q3,Europe,Germany,ACC00191,GridLabs #0191,Mid-Market,Growth,2024-08-01,Active,4,197.87,2374.44,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,3.0,17.4,72.8,0,0.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802122,2024-09,Sep-2024,2024,Q3,Europe,France,ACC00206,BoldGroup #0206,Enterprise,Professional,2024-07-01,Active,66,2673.32,32079.84,0.0,253.2,0.0,0.0,253.2,0.0,Organic Search,Activated,4.0,11.4,86.3,2,18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802215,2024-09,Sep-2024,2024,Q3,North America,USA,ACC00215,PeakPartners #0215,SMB,Starter,2024-09-01,Active,5,136.98,1643.76,136.98,0.0,0.0,0.0,136.98,289.01,Organic Search,Not Activated,,8.8,10.3,2,16.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802291,2024-09,Sep-2024,2024,Q3,LATAM,Brazil,ACC00222,WaveSystems #0222,Mid-Market,Professional,2024-03-01,Active,79,2227.26,26727.12,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,3.0,18.4,60.7,0,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802313,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00224,BrightWorks #0224,Mid-Market,Growth,2024-06-01,Active,15,349.24,4190.88,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,2.0,27.5,77.5,3,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802402,2024-09,Sep-2024,2024,Q3,LATAM,Mexico,ACC00231,SwiftWorks #0231,Enterprise,Professional,2024-04-01,Active,71,1865.94,22391.28,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,22.0,16.8,75.0,0,74.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802566,2024-09,Sep-2024,2024,Q3,APAC,Singapore,ACC00245,OrbitTechnologies #0245,SMB,Starter,2024-06-01,Active,1,68.7,824.4,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,17.1,57.1,2,-20.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802613,2024-09,Sep-2024,2024,Q3,APAC,India,ACC00249,CrestStudio #0249,Mid-Market,Professional,2024-06-01,Active,23,832.11,9985.32,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,16.2,60.6,0,47.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802628,2024-09,Sep-2024,2024,Q3,North America,USA,ACC00252,SparkVentures #0252,SMB,Growth,2024-08-01,Active,9,210.94,2531.28,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,1.9,28.3,1,16.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802644,2024-09,Sep-2024,2024,Q3,LATAM,Brazil,ACC00253,CrestGlobal #0253,SMB,Starter,2024-06-01,Active,1,91.07,1092.84,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,0.0,16.0,2,13.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800002,2024-10,Oct-2024,2024,Q4,LATAM,Brazil,ACC00001,CrestIndustries #0001,SMB,Starter,2024-09-01,Active,3,102.11,1225.32,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,0.0,37.2,4,0.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800040,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00004,GridVentures #0004,SMB,Growth,2024-09-01,Active,5,261.53,3138.36,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,15.4,45.5,2,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800106,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00010,ClearStudio #0010,SMB,Starter,2024-08-01,Active,3,79.59,955.08,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,3.0,10.3,72.6,1,22.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800180,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00016,GridGroup #0016,SMB,Starter,2024-05-01,Active,2,146.65,1759.8,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,9.0,17.6,56.9,1,43.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800282,2024-10,Oct-2024,2024,Q4,APAC,Singapore,ACC00026,SwiftTechnologies #0026,Enterprise,Enterprise,2024-05-01,Active,129,6263.64,75163.68,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,1.0,36.2,65.3,1,27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800331,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00029,PrimeGroup #0029,Mid-Market,Professional,2024-04-01,Active,14,739.31,8871.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,19.1,88.1,0,28.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800438,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00038,BlueDigital #0038,Enterprise,Enterprise,2024-09-01,Active,107,4769.15,57229.8,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,0.0,29.3,5,-16.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800460,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00039,GridDynamics #0039,SMB,Starter,2024-09-01,Active,2,117.77,1413.24,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,2.0,42.3,2,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800553,2024-10,Oct-2024,2024,Q4,North America,Canada,ACC00049,PrimeLabs #0049,Mid-Market,Professional,2024-08-01,Churned (This Month),46,0.0,0.0,0.0,0.0,0.0,-1917.56,-1917.56,0.0,Content/Inbound,Activated,3.0,0.0,0.0,0,,Lack of Usage
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800586,2024-10,Oct-2024,2024,Q4,APAC,Singapore,ACC00052,NorthGlobal #0052,SMB,Starter,2024-06-01,Active,5,146.08,1752.96,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,19.9,51.3,2,1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800647,2024-10,Oct-2024,2024,Q4,Europe,France,ACC00059,SwiftVentures #0059,SMB,Growth,2024-07-01,Active,4,196.5,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,15.2,69.3,1,28.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800733,2024-10,Oct-2024,2024,Q4,APAC,Australia,ACC00066,RapidGroup #0066,SMB,Starter,2024-01-01,Active,4,101.16,1213.92,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Not Activated,,2.4,21.1,2,11.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800891,2024-10,Oct-2024,2024,Q4,APAC,Australia,ACC00081,ClearSystems #0081,SMB,Growth,2024-05-01,Active,25,482.81,5793.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,1.6,39.4,1,43.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800931,2024-10,Oct-2024,2024,Q4,APAC,India,ACC00085,BoldNetworks #0085,Enterprise,Professional,2024-07-01,Active,56,1168.68,14024.16,0.0,311.89,0.0,0.0,311.89,0.0,Paid Search/Ads,Activated,21.0,28.0,39.8,0,10.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801032,2024-10,Oct-2024,2024,Q4,APAC,India,ACC00092,GridDigital #0092,SMB,Starter,2024-07-01,Active,3,110.3,1323.6,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,1.0,14.2,63.8,2,-2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801156,2024-10,Oct-2024,2024,Q4,North America,USA,ACC00102,GridGlobal #0102,SMB,Growth,2024-09-01,Active,21,486.31,5835.72,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,4.0,14.3,58.9,0,53.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801201,2024-10,Oct-2024,2024,Q4,LATAM,Brazil,ACC00106,SparkGlobal #0106,Enterprise,Enterprise,2024-10-01,Active,212,10775.23,129302.76,10775.23,0.0,0.0,0.0,10775.23,119.56,Referral,Activated,20.0,12.3,47.2,0,46.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801354,2024-10,Oct-2024,2024,Q4,Europe,France,ACC00121,BlueStudio #0121,SMB,Growth,2024-03-01,Active,11,446.13,5353.56,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,6.3,50.6,0,13.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801423,2024-10,Oct-2024,2024,Q4,North America,Canada,ACC00129,SwiftPartners #0129,Mid-Market,Growth,2024-08-01,Active,4,237.03,2844.36,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,14.0,19.7,58.6,0,37.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801485,2024-10,Oct-2024,2024,Q4,Europe,Germany,ACC00135,TrueGlobal #0135,SMB,Starter,2024-08-01,Active,1,59.19,710.28,0.0,0.0,-24.51,0.0,-24.51,0.0,Organic Search,Activated,1.0,15.4,67.6,4,12.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801600,2024-10,Oct-2024,2024,Q4,Europe,France,ACC00150,BrightSolutions #0150,SMB,Growth,2024-08-01,Active,18,437.28,5247.36,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,4.0,20.4,58.2,1,68.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801716,2024-10,Oct-2024,2024,Q4,Europe,UK,ACC00163,OrbitNetworks #0163,SMB,Growth,2024-09-01,Active,4,195.97,2351.64,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,18.2,53.9,1,0.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801912,2024-10,Oct-2024,2024,Q4,North America,Canada,ACC00185,PrimeLabs #0185,SMB,Growth,2024-05-01,Active,17,287.63,3451.56,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,12.0,14.1,55.4,2,45.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801980,2024-10,Oct-2024,2024,Q4,Europe,Germany,ACC00191,GridLabs #0191,Mid-Market,Growth,2024-08-01,Active,11,241.24,2894.88,0.0,43.37,0.0,0.0,43.37,0.0,Referral,Activated,3.0,13.6,63.2,0,69.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802005,2024-10,Oct-2024,2024,Q4,LATAM,Brazil,ACC00195,PrimeSolutions #0195,SMB,Starter,2024-10-01,Active,2,121.12,1453.44,121.12,0.0,0.0,0.0,121.12,979.9,Paid Search/Ads,Not Activated,,15.5,10.6,5,30.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802040,2024-10,Oct-2024,2024,Q4,North America,Canada,ACC00199,LineWorks #0199,SMB,Starter,2024-10-01,Active,4,135.83,1629.96,135.83,0.0,0.0,0.0,135.83,249.35,Referral,Not Activated,,4.4,37.7,2,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802123,2024-10,Oct-2024,2024,Q4,Europe,France,ACC00206,BoldGroup #0206,Enterprise,Professional,2024-07-01,Active,66,2673.32,32079.84,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,11.2,82.8,1,19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802216,2024-10,Oct-2024,2024,Q4,North America,USA,ACC00215,PeakPartners #0215,SMB,Starter,2024-09-01,Active,5,136.98,1643.76,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,9.0,25.0,4,8.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802251,2024-10,Oct-2024,2024,Q4,Europe,UK,ACC00218,SwiftTechnologies #0218,Mid-Market,Professional,2024-10-01,Active,31,1394.01,16728.12,1394.01,0.0,0.0,0.0,1394.01,1191.22,Paid Search/Ads,Activated,8.0,16.1,69.3,1,8.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802292,2024-10,Oct-2024,2024,Q4,LATAM,Brazil,ACC00222,WaveSystems #0222,Mid-Market,Professional,2024-03-01,Active,79,2227.26,26727.12,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,3.0,16.0,81.9,0,22.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802314,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00224,BrightWorks #0224,Mid-Market,Growth,2024-06-01,Active,15,349.24,4190.88,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,2.0,16.8,78.1,3,58.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802374,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00229,PeakWorks #0229,Enterprise,Enterprise,2024-10-01,Active,134,6947.47,83369.64,6947.47,0.0,0.0,0.0,6947.47,399.81,Partner/Reseller,Activated,4.0,18.3,84.6,1,36.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802403,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00231,SwiftWorks #0231,Enterprise,Professional,2024-04-01,Active,71,1865.94,22391.28,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,22.0,21.7,78.0,1,54.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802542,2024-10,Oct-2024,2024,Q4,LATAM,Mexico,ACC00244,LineGlobal #0244,Mid-Market,Professional,2024-10-01,Active,58,1842.75,22113.0,1842.75,0.0,0.0,0.0,1842.75,1450.62,Outbound Sales,Activated,2.0,25.2,66.9,1,62.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802567,2024-10,Oct-2024,2024,Q4,APAC,Singapore,ACC00245,OrbitTechnologies #0245,SMB,Starter,2024-06-01,Active,1,68.7,824.4,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,13.3,64.8,1,64.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802614,2024-10,Oct-2024,2024,Q4,APAC,India,ACC00249,CrestStudio #0249,Mid-Market,Professional,2024-06-01,Churned (This Month),23,0.0,0.0,0.0,0.0,0.0,-832.11,-832.11,0.0,Content/Inbound,Activated,4.0,0.0,0.0,0,,Lack of Usage
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802629,2024-10,Oct-2024,2024,Q4,North America,USA,ACC00252,SparkVentures #0252,SMB,Growth,2024-08-01,Active,9,210.94,2531.28,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,0.0,22.4,2,5.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802645,2024-10,Oct-2024,2024,Q4,LATAM,Brazil,ACC00253,CrestGlobal #0253,SMB,Starter,2024-06-01,Active,1,91.07,1092.84,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,12.5,7.2,4,18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800003,2024-11,Nov-2024,2024,Q4,LATAM,Brazil,ACC00001,CrestIndustries #0001,SMB,Starter,2024-09-01,Active,3,102.11,1225.32,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,7.0,21.5,1,7.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800041,2024-11,Nov-2024,2024,Q4,LATAM,Mexico,ACC00004,GridVentures #0004,SMB,Growth,2024-09-01,Active,5,261.53,3138.36,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,15.1,66.6,0,24.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800107,2024-11,Nov-2024,2024,Q4,LATAM,Mexico,ACC00010,ClearStudio #0010,SMB,Starter,2024-08-01,Active,3,62.54,750.48,0.0,0.0,-17.05,0.0,-17.05,0.0,Referral,Activated,3.0,16.0,73.4,1,27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800181,2024-11,Nov-2024,2024,Q4,LATAM,Mexico,ACC00016,GridGroup #0016,SMB,Starter,2024-05-01,Active,2,146.65,1759.8,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,9.0,20.4,75.4,3,23.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800283,2024-11,Nov-2024,2024,Q4,APAC,Singapore,ACC00026,SwiftTechnologies #0026,Enterprise,Enterprise,2024-05-01,Active,359,8027.1,96325.2,0.0,1763.46,0.0,0.0,1763.46,0.0,Partner/Reseller,Activated,1.0,17.7,94.7,1,70.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800332,2024-11,Nov-2024,2024,Q4,LATAM,Mexico,ACC00029,PrimeGroup #0029,Mid-Market,Professional,2024-04-01,Active,14,739.31,8871.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,15.1,90.9,5,31.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800372,2024-11,Nov-2024,2024,Q4,North America,USA,ACC00032,NorthGroup #0032,SMB,Growth,2024-11-01,Active,5,290.4,3484.8,290.4,0.0,0.0,0.0,290.4,85.11,Referral,Activated,4.0,19.0,68.4,4,35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800439,2024-11,Nov-2024,2024,Q4,LATAM,Mexico,ACC00038,BlueDigital #0038,Enterprise,Enterprise,2024-09-01,Active,107,4769.15,57229.8,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,9.2,28.4,0,-4.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800461,2024-11,Nov-2024,2024,Q4,LATAM,Mexico,ACC00039,GridDynamics #0039,SMB,Starter,2024-09-01,Active,2,117.77,1413.24,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,4.4,12.8,0,-35.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800587,2024-11,Nov-2024,2024,Q4,APAC,Singapore,ACC00052,NorthGlobal #0052,SMB,Starter,2024-06-01,Churned (This Month),5,0.0,0.0,0.0,0.0,0.0,-146.08,-146.08,0.0,Organic Search,Activated,4.0,0.0,0.0,0,,Lack of Usage
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800648,2024-11,Nov-2024,2024,Q4,Europe,France,ACC00059,SwiftVentures #0059,SMB,Growth,2024-07-01,Active,4,196.5,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,8.9,35.7,4,73.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800734,2024-11,Nov-2024,2024,Q4,APAC,Australia,ACC00066,RapidGroup #0066,SMB,Starter,2024-01-01,Active,4,101.16,1213.92,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Not Activated,,7.3,0.0,4,-39.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800892,2024-11,Nov-2024,2024,Q4,APAC,Australia,ACC00081,ClearSystems #0081,SMB,Growth,2024-05-01,Active,25,482.81,5793.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,10.1,0.7,3,-30.0,
